id,nombre,apellidoPaterno,apellidoMaterno,ci,fechaNacimiento,telefono,sexo,direccion,email,email_verified_at,password,type,remember_token,created_at,updated_at
124,YAMILETH,SOLIZ,VITUA,16103903,'2016-01-04',74126018,F,AV. ALEMANA 909,YAMILETHSOLIZVITUA@gmail.com,,16103903,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
125,SILVESTRE,UYUQUIPA,CHAMBI,17071468,'2017-02-16',74126019,M,CALLE AYACUCHO 111,SILVESTREUYUQUIPACHAMBI@gmail.com,,17071468,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
126,JUSTIN,VARGAS,VILLACORTA,16361327,'2017-06-18',74126020,M,AV. GRIGOTÁ 222,JUSTINVARGASVILLACORTA@gmail.com,,16361327,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
127,MATHEO,VIVEROS,ESPINDOLA,16641030,'2016-11-26',74126021,M,CALLE PARI 333,MATHEOVIVEROSESPINDOLA@gmail.com,,16641030,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
128,JOSUE,ZELAYA,MENA,15569795,'2017-05-08',74126022,M,AV. PARAGUÁ 444,JOSUEZELAYAMENA@gmail.com,,15569795,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
129,EMANUEL,AYLAN,LOPEZ,16923019,'2017-05-10',74126023,M,CALLE BOQUERÓN 555,EMANUELAYLANLOPEZ@gmail.com,,16923019,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
130,CARMEN,BALDIVIESO,MEDRANO,16111789,'2017-06-30',74126024,F,AV. BANZER 666,CARMENBALDIVIESOMEDRANO@gmail.com,,16111789,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
131,GADIEL,BURGOS,RUIZ,16111790,'2016-10-26',74126025,M,CALLE WARNES 777,GADIELBURGOSRUIZ@gmail.com,,16111790,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
132,ITZEL,CAMAMA,PAZ,15829470,'2017-04-29',74126026,F,AV. TRES PASOS AL FRENTE 888,ITZELCAMAMAPAZ@gmail.com,,15829470,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
133,THIAGO,CARMONA,FLORES,16644613,'2016-12-19',74126027,M,CALLE LIBERTAD 999,THIAGOCARMONAFLORES@gmail.com,,16644613,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
134,LOANE,CESPEDES,PAZ,16665396,'2016-08-30',74126028,F,AV. MUTUALISTA 121,LOANECESPEDESPAZ@gmail.com,,16665396,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
135,SOLARA,CHAVEZ,MAIRA,17028298,'2017-05-05',74126029,F,CALLE COCHABAMBA 232,SOLARACHAVEZMAIRA@gmail.com,,17028298,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
136,MARIA,CUIZA,JUSTINIANO,15267558,'2017-01-03',74126030,F,AV. VIRGEN DE COTOCA 343,MARIACUIZAJUSTINIANO@gmail.com,,15267558,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
137,FABIANA,DAZA,MORENO,14874038,'2017-03-02',74126031,F,CALLE INDEPENDENCIA 454,FABIANADAZAMORENO@gmail.com,,14874038,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
138,DARWIN,FLORES,SURUVI,16321503,'2015-02-22',74126032,M,AV. CENTENARIO 565,DARWINFLORESSURUVI@gmail.com,,16321503,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
139,YANSSEL,HUANCA,PEÑA,16859740,'2016-09-26',74126033,M,CALLE CAMACHO 676,YANSSELHUANCAPEÑA@gmail.com,,16859740,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
140,LIAM,IBAÑEZ,CAMACHO,17058493,'2017-02-23',74126034,M,AV. BENI 787,LIAMIBAÑEZCAMACHO@gmail.com,,17058493,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
141,PAULA,JUSTINIANO,MOLINA,14994023,'2016-07-12',74126035,F,CALLE PIRAÍ 898,PAULAJUSTINIANOMOLINA@gmail.com,,14994023,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
142,VALERIA,LAZCANO,PEREZ,17077517,'2017-02-24',74126036,F,AV. CUARTO ANILLO 909,VALERIALAZCANOPEREZ@gmail.com,,17077517,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
143,IGNACIO,MARTINEZ,VASQUEZ,17044683,'2017-05-23',74126037,M,CALLE ÑUFLO DE CHÁVEZ 101,IGNACIOMARTINEZVASQUEZ@gmail.com,,17044683,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
144,AMRAM,MONTAÑO,CARREON,16761692,'2017-01-17',74126038,M,AV. SEGUNDO ANILLO 202,AMRAMMONTAÑOCARREON@gmail.com,,16761692,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
145,PAULA,NOE,CHAVEZ,17023164,'2016-11-28',74126039,F,CALLE SUÁREZ ARANA 303,PAULANOECHAVEZ@gmail.com,,17023164,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
146,JHORGELY,PACHURI,VICENTE,15783764,'2016-12-18',74126040,F,AV. TERCER ANILLO 404,JHORGELYPACHURIVICENTE@gmail.com,,15783764,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
147,JOSE,PEDRAZA,CARMONA,17086800,'2016-12-28',74126041,M,CALLE PADRE PÉREZ 505,JOSEPEDRAZACARMONA@gmail.com,,17086800,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
148,TEDDY,PEÑARANDA,CANAMARI,17025329,'2016-08-10',74126042,M,AV. CAÑOTO 606,TEDDYPEÑARANDACANAMARI@gmail.com,,17025329,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
149,LEONARDO,PEREYRA,ALBA,15859897,'2015-10-15',74126043,M,CALLE BALLIVIÁN 707,LEONARDOPEREYRAALBA@gmail.com,,15859897,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
150,KAREN,PEREZ,CHOQUE,15766464,'2016-11-16',74126044,F,AV. QUINTO ANILLO 808,KARENPEREZCHOQUE@gmail.com,,15766464,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
151,EZEQUIEL,PEREZ,GARNICA,15766465,'2017-03-30',74126045,M,CALLE MAN CÉSPED 909,EZEQUIELPEREZGARNICA@gmail.com,,15766465,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
152,DAVIANYERVER,QUIROZ,FIGUEREDO,17039309,'2014-11-05',74126046,M,AV. SEXTO ANILLO 111,DAVIANYERVERQUIROZFIGUEREDO@gmail.com,,17039309,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
153,LUANA,RODRIGUEZ,ALARCON,15066137,'2017-03-27',74126047,F,CALLE LIBERTAD 222,LUANARODRIGUEZALARCON@gmail.com,,15066137,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
154,LUCIANA,ROMERO,FIGUEROA,15566824,'2016-09-05',74126048,F,AV. SÉPTIMO ANILLO 333,LUCIANAROMEROFIGUEROA@gmail.com,,15566824,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
155,LUIS,SALCES,PEÑAFIEL,16830548,'2016-07-31',74126049,M,CALLE PARI 444,LUISSALCESPEÑAFIEL@gmail.com,,16830548,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
156,VALENTINA,SUAREZ,GUAJI,16860687,'2016-01-25',74126050,F,AV. OCTAVO ANILLO 555,VALENTINASUAREZGUAJI@gmail.com,,16860687,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
157,BRIANA,TAPIA,LOAYZA,16922118,'2016-09-08',74126051,F,CALLE JUNÍN 666,BRIANATAPIALOAYZA@gmail.com,,16922118,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
158,BRIANA,TARRADELLES,RIOS,17055218,'2016-09-09',74126052,F,AV. NOVENO ANILLO 777,BRIANATARRADELLESRIOS@gmail.com,,17055218,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
159,EMILIANA,YAVE,CRESPO,16282212,'2016-09-17',74126053,F,CALLE BENI 888,EMILIANAYAVECRESPO@gmail.com,,16282212,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
160,SOFIA,ZURITA,RODRIGUEZ,16282213,'2017-02-10',74126054,F,AV. DÉCIMO ANILLO 999,SOFIAZURITARODRIGUEZ@gmail.com,,16282213,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
161,GERSON,ALBORNOZ,AREQUIPA,16282214,'2015-09-11',74126055,M,AV. CAÑOTO 565,GERSONALBORNOZAREQUIPA@gmail.com,,16282214,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
162,MAITE,ALBORNOZ,TRUJILLO,15528510,'2015-11-10',74126056,F,AV. INDEPENDENCIA 232,MAITEALBORNOZTRUJILLO@gmail.com,,15528510,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
163,MARIO,ALVAREZ,RODRIGUEZ,15528511,'2011-10-05',74126057,M,CALLE COLÓN 343,MARIOALVAREZRODRIGUEZ@gmail.com,,15528511,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
164,DAVID,AVILA,GONZALES,16097047,'2016-03-08',74126058,M,AV. PRIMAVERA 454,DAVIDAVILAGONZALES@gmail.com,,16097047,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
165,MATIAS,AYALA,JUSTINIANO,16299538,'2016-06-11',74126059,M,CALLE MERCADO 565,MATIASAYALAJUSTINIANO@gmail.com,,16299538,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
166,RAFAEL,AYLAN,GARCIA,14633012,'2015-09-14',74126060,M,AV. 26 DE FEBRERO 676,RAFAELAYLANGARCIA@gmail.com,,14633012,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
167,RACHEL,BALCAZAR,GABRIEL,16861941,'2016-02-19',74126061,F,CALLE GUARAYOS 787,RACHELBALCAZARGABRIEL@gmail.com,,16861941,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
168,FIORELA,BARINGAY,VIDAL,16418093,'2016-04-16',74126062,F,AV. 15 DE ABRIL 898,FIORELABARINGAYVIDAL@gmail.com,,16418093,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
169,ARIANA,CAREAGA,TERAN,15097314,'2015-04-01',74126063,F,CALLE ÑUFLO DE CHÁVEZ 909,ARIANACAREAGATERAN@gmail.com,,15097314,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
170,JHON,CAUREY,PAZ,15097315,'2013-06-21',74126064,M,AV. 27 DE MAYO 101,JHONCAUREYPAZ@gmail.com,,15097315,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
171,LISANDRO,CRUZ,PEREZ,16245161,'2015-02-01',74126065,M,CALLE BALLIVIÁN 202,LISANDROCRUZPEREZ@gmail.com,,16245161,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
172,DAFNA,FLORES,PADILLA,15029238,'2015-09-12',74126066,F,AV. 6 DE AGOSTO 303,DAFNAFLORESPADILLA@gmail.com,,15029238,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
173,FRANZ,FLORES,DURAN,17133724,'2015-05-23',74126067,M,CALLE AROMA 404,FRANZFLORESDURAN@gmail.com,,17133724,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
174,ANABEL,GALARZA,ALBORNOZ,16718127,'2015-07-18',74126068,F,AV. 12 DE JULIO 505,ANABELGALARZAALBORNOZ@gmail.com,,16718127,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
175,MIGUEL,GIL,CHOQUE,15013927,'2016-03-14',74126069,M,CALLE LEMOINE 606,MIGUELGILCHOQUE@gmail.com,,15013927,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
176,DANIELA,JOVE,AGUIRRE,15255565,'2016-03-09',74126070,F,AV. 25 DE MAYO 707,DANIELAJOVEAGUIRRE@gmail.com,,15255565,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
177,VICTOR,JUSTINIANO,GUTIERREZ,17225868,'2015-10-16',74126071,M,CALLE ANICETO ARCE 808,VICTORJUSTINIANOGUTIERREZ@gmail.com,,17225868,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
178,ALEXANDRA,MALDONADO,ALANOCA,16633363,'2016-04-30',74126072,F,AV. 24 DE SEPTIEMBRE 909,ALEXANDRAMALDONADOALANOCA@gmail.com,,16633363,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
179,YASSIEL,MALLEA,MUÑOZ,16423024,'2016-01-18',74126073,F,CALLE LIBERTAD 111,YASSIELMALLEAMUÑOZ@gmail.com,,16423024,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
180,VALENTINA,MARTINEZ,TARRAZONA,16423025,'2014-09-08',74126074,F,AV. 10 DE NOVIEMBRE 222,VALENTINAMARTINEZTARRAZONA@gmail.com,,16423025,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
181,DANTE,MARTINEZ,GUARACHI,16292719,'2016-03-15',74126075,M,CALLE MERCADO 333,DANTEMARTINEZGUARACHI@gmail.com,,16292719,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
182,LIZ,NINA,ESCOBAR,17212299,'2016-04-17',74126076,F,AV. 23 DE MARZO 444,LIZNINAESCOBAR@gmail.com,,17212299,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
183,MATIAS,PADILLA,ALCOBA,15985006,'2015-10-05',74126077,M,CALLE GUARAYOS 555,MATIASPADILLAALCOBA@gmail.com,,15985006,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
184,THIAGO,PEREIRA,ROJAS,17149494,'2015-04-13',74126078,M,AV. INDEPENDENCIA 666,THIAGOPEREIRAROJAS@gmail.com,,17149494,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
185,JADASA,PEREZ,GARNICA,15766485,'2016-02-22',74126079,F,CALLE BENI 777,JADASAPEREZGARNICA@gmail.com,,15766485,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
186,BELLA,RIBERA,MONTERO,15516467,'2015-09-11',74126080,F,AV. LA SALLE 888,BELLARIBERAMONTERO@gmail.com,,15516467,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
187,SALMA,RIVERA,URTUVEY,14749508,'2016-01-29',74126081,F,CALLE JUNÍN 999,SALMARIVERAURTUVEY@gmail.com,,14749508,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
188,SEBASTIAN,RODRIGUEZ,BUSTAMANTE,16238592,'2016-05-10',74126082,M,AV. IRALA 121,SEBASTIANRODRIGUEZBUSTAMANTE@gmail.com,,16238592,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
189,LUANA,ROMERO,MENDOZA,14659800,'2016-03-03',74126083,F,CALLE POTOSÍ 232,LUANAROMEROMENDOZA@gmail.com,,14659800,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
190,IKER,SAENZ,RIVERO,14659801,'2015-12-28',74126084,M,AV. ROCA Y CORONADO 343,IKERSAENZRIVERO@gmail.com,,14659801,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
191,FABIAN,SANDOVAL,SALAZAR,14993256,'2015-07-09',74126085,M,CALLE COCHABAMBA 454,FABIANSANDOVALSALAZAR@gmail.com,,14993256,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
192,VICTOR,SERRUDO,ARTEAGA,15141501,'2016-04-27',74126086,M,AV. CENTENARIO 565,VICTORSERRUDOARTEAGA@gmail.com,,15141501,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
193,ASHLYN,SOLARES,HURTADO,15141502,'2013-10-11',74126087,F,CALLE SUCRE 676,ASHLYNSOLARESHURTADO@gmail.com,,15141502,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
194,BRYANA,SOSA,BARRIGA,15041685,'2015-11-10',74126088,F,AV. SANTOS DUMONT 787,BRYANASOSABARRIGA@gmail.com,,15041685,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
195,JOSE,TORREZ,SOSA,15041686,'2015-11-16',74126089,M,CALLE ESPAÑA 898,JOSETORREZSOSA@gmail.com,,15041686,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
196,GABRIEL,VASQUEZ,MANCILLA,15890074,'2016-02-26',74126090,M,AV. CRISTO REDENTOR 909,GABRIELVASQUEZMANCILLA@gmail.com,,15890074,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
197,JAMES,YAMPARA,TINTAYA,15528486,'2015-08-24',74126091,M,CALLE FLORIDA 101,JAMESYAMPARATINTAYA@gmail.com,,15528486,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
198,CARLOS,YANARICO,SERRUDO,14436376,'2015-10-28',74126092,M,AV. SAN MARTÍN 202,CARLOSYANARICOSERRUDO@gmail.com,,14436376,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
199,MATIAS,APAZA,ARROYO,16558240,'2016-04-14',74126093,M,CALLE SUÁREZ ARANA 666,MATIASAPAZAARROYO@gmail.com,,16558240,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
200,BRIANA,ARAUZ,FUENTES,14930700,'2013-04-16',74126094,F,AV. ALEMANA 404 . TERCER ANILLO,BRIANAARAUZFUENTES@gmail.com,,14930700,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
201,SHEYLA,BURGOS,RUIZ,15191928,'2014-09-08',74126095,F,CALLE WARNES 777,SHEYLABURGOSRUIZ@gmail.com,,15191928,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
202,LEANDRO,CAMINO,ALARCON,14879664,'2015-12-22',74126096,M,AV. GRIGOTÁ 606,LEANDROCAMINOALARCON@gmail.com,,14879664,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
203,AYLIN,CHOQUE,ZARABIA,15982012,'2016-05-18',74126097,F,CALLE PARI 707,AYLINCHOQUEZARABIA@gmail.com,,15982012,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
204,YORDAN,CORDOVA,MACHADO,15982013,'2015-09-28',74126098,M,AV. PARAGUÁ 808,YORDANCORDOVAMACHADO@gmail.com,,15982013,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
205,SOFIA,CORONADO,TICONA,16395060,'2016-03-06',74126099,F,CALLE BOQUERÓN 909,SOFIACORONADOTICONA@gmail.com,,16395060,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
206,ITZELY,DALENCAR,RODRIGUEZ,16395061,'2016-02-13',74126100,F,AV. BANZER 111,ITZELYDALENCARRODRIGUEZ@gmail.com,,16395061,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
207,MEL,DAZA,MORENO,14771266,'2015-04-18',74126101,F,CALLE WARNES 222,MELDAZAMORENO@gmail.com,,14771266,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
208,ALEJANDRO,FLORES,CHACON,16764877,'2015-12-24',74126102,M,AV. TRES PASOS AL FRENTE 333,ALEJANDROFLORESCHACON@gmail.com,,16764877,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
209,MARIA,GALARZA,ALBORNOZ,16717930,'2013-03-08',74126103,F,CALLE LIBERTAD 444,MARIAGALARZAALBORNOZ@gmail.com,,16717930,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
210,WILFREDO,GUASASE,VELASCO,17073582,'2015-10-12',74126104,M,AV. MUTUALISTA 555,WILFREDOGUASASEVELASCO@gmail.com,,17073582,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
211,RAFAEL,HENRIQUEZ,BAURA,15542017,'2015-12-01',74126105,M,CALLE COCHABAMBA 666,RAFAELHENRIQUEZBAURA@gmail.com,,15542017,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
212,JHENSEN,IBAÑEZ,CUARASI,15002336,'2015-09-20',74126106,M,AV. VIRGEN DE COTOCA 777,JHENSENIBAÑEZCUARASI@gmail.com,,15002336,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
213,MIGUEL,IRIARTE,MENDEZ,16289963,'2015-10-20',74126107,M,CALLE INDEPENDENCIA 888,MIGUELIRIARTEMENDEZ@gmail.com,,16289963,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
214,SANTIAGO,JUSTINIANO,SUAREZ,15213521,'2015-08-03',74126108,M,AV. CENTENARIO 999,SANTIAGOJUSTINIANOSUAREZ@gmail.com,,15213521,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
215,CARLOS,LEAÑOS,ZABALA,15955220,'2016-06-05',74126109,M,CALLE CAMACHO 121,CARLOSLEAÑOSZABALA@gmail.com,,15955220,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
216,NAHUEL,MONKARY,ARDAYA,14810802,'2015-08-24',74126110,M,AV. BENI 232,NAHUELMONKARYARDAYA@gmail.com,,14810802,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
217,MATIAS,MORENO,GARCIA,16799072,'2016-02-18',74126111,M,CALLE PIRAÍ 343,MATIASMORENOGARCIA@gmail.com,,16799072,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
218,RENE,ORTIZ,MENCARY,16160627,'2016-02-23',74126112,M,AV. CUARTO ANILLO 454,RENEORTIZMENCARY@gmail.com,,16160627,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
219,ROSE,ORTIZ,HENRIQUEZ,15341217,'2016-06-03',74126113,F,CALLE ÑUFLO DE CHÁVEZ 565,ROSEORTIZHENRIQUEZ@gmail.com,,15341217,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
220,SOFIA,PARADA,MALDONADO,14586556,'2015-08-14',74126114,F,AV. SEGUNDO ANILLO 676,SOFIAPARADAMALDONADO@gmail.com,,14586556,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
221,AMIRA,PAREJA,ECTCHEVERY,14990062,'2016-01-03',74126115,F,CALLE SUÁREZ ARANA 787,AMIRAPAREJAECTCHEVERY@gmail.com,,14990062,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
222,ALEXANDER,PEÑA,HEREDIA,16662056,'2013-06-03',74126116,M,AV. TERCER ANILLO 898,ALEXANDERPEÑAHEREDIA@gmail.com,,16662056,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
223,ELIANA,ROJAS,POÑEZ,16695672,'2015-10-07',74126117,F,CALLE PADRE PÉREZ 909,ELIANAROJASPOÑEZ@gmail.com,,16695672,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
224,LORGIO,RUIZ,JUSTINIANO,15942092,'2014-02-05',74126118,M,AV. CAÑOTO 101,LORGIORUIZJUSTINIANO@gmail.com,,15942092,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
225,VALERIA,SALAS,JANCO,15139464,'2014-03-28',74126119,F,CALLE BALLIVIÁN 202,VALERIASALASJANCO@gmail.com,,15139464,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
226,BRIANA,SANCHEZ,HUANCA,15139465,'2016-03-03',74126120,F,AV. QUINTO ANILLO 303,BRIANASANCHEZHUANCA@gmail.com,,15139465,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
227,CARLO,SANTILLAN,PEREZ,15858251,'2015-07-15',74126121,M,CALLE MAN CÉSPED 404,CARLOSANTILLANPEREZ@gmail.com,,15858251,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
228,NOEMI,SANTOS,MENGARI,16711933,'2016-03-16',74126122,F,AV. SEXTO ANILLO 505,NOEMISANTOSMENGARI@gmail.com,,16711933,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
229,GOLPEZ,SANTOS,TORRES,16711934,'2016-01-11',74126123,M,CALLE LIBERTAD 606,GOLPEZSANTOSTORRES@gmail.com,,16711934,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
230,EDWIN,SEVERICHE,PAROBA,15446294,'2016-02-03',74126124,M,AV. SÉPTIMO ANILLO 707,EDWINSEVERICHEPAROBA@gmail.com,,15446294,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
231,MILAN,VEIZAGA,FERNANDEZ,14635041,'2015-12-03',74126125,M,CALLE PARI 808,MILANVEIZAGAFERNANDEZ@gmail.com,,14635041,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
232,NICOL,VILLARROEL,HINOJOSA,16411634,'2014-05-27',74126126,F,AV. OCTAVO ANILLO 909,NICOLVILLARROELHINOJOSA@gmail.com,,16411634,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
233,NEYMAR.,YAMPARA,HUAYLLA,16411635,'2014-05-27',74126127,M,CALLE JUNÍN 111,NEYMAR.YAMPARAHUAYLLA@gmail.com,,16411635,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
234,DIEGO,YUJRA,MAYTA,16861952,'2014-12-19',74126128,M,AV. NOVENO ANILLO 222,DIEGOYUJRAMAYTA@gmail.com,,16861952,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
235,LUCAS,ACOSTA,CHOQUE,14101324,'2014-11-25',74126129,M,CALLE BENI 333,LUCASACOSTACHOQUE@gmail.com,,14101324,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
236,MARCELA,CHAVEZ,LUNA,16114333,'2014-02-14',74126130,F,AV. DÉCIMO ANILLO 444,MARCELACHAVEZLUNA@gmail.com,,16114333,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
237,DIEGO,CLAURE,TABOADA,16334669,'2014-10-15',74126131,M,CALLE CAMACHO 555,DIEGOCLAURETABOADA@gmail.com,,16334669,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
238,LIZ,COLQUE,YUJRA,16334670,'2012-08-14',74126132,F,AV. INDEPENDENCIA 666,LIZCOLQUEYUJRA@gmail.com,,16334670,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
239,JAZMIN,CORTES,LOAYZA,15463988,'2015-06-27',74126133,F,CALLE COLÓN 777,JAZMINCORTESLOAYZA@gmail.com,,15463988,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
240,ANTHONELLA,CUELLAR,ALI,16873746,'2014-05-15',74126134,F,AV. PRIMAVERA 888,ANTHONELLACUELLARALI@gmail.com,,16873746,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
241,MILAN,DORADO,GARCIA,16576517,'2014-11-10',74126135,M,CALLE MERCADO 999,MILANDORADOGARCIA@gmail.com,,16576517,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
242,LEODAN,DORADO,PUTARE,15716665,'2015-03-07',74126136,M,AV. 26 DE FEBRERO 121,LEODANDORADOPUTARE@gmail.com,,15716665,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
243,EMANUEL,ESQUIVEL,CUELLAR,14435663,'2013-11-10',74126137,M,CALLE GUARAYOS 232,EMANUELESQUIVELCUELLAR@gmail.com,,14435663,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
244,CLAUDIA,FLORES,TORREZ,15569890,'2015-04-16',74126138,F,AV. 15 DE ABRIL 343,CLAUDIAFLORESTORREZ@gmail.com,,15569890,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
245,ERICKALIS,FLORES,FUENTES,14632520,'2014-11-08',74126139,M,CALLE ÑUFLO DE CHÁVEZ 454,ERICKALISFLORESFUENTES@gmail.com,,14632520,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
246,AARON,FRANCO,AYALA,16827987,'2014-11-14',74126140,M,AV. 27 DE MAYO 565,AARONFRANCOAYALA@gmail.com,,16827987,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
