id,nombre,apellidoPaterno,apellidoMaterno,ci,fechaNacimiento,telefono,sexo,direccion,email,email_verified_at,password,type,remember_token,created_at,updated_at
85,DULCE,SALVATIERRA,VILLCA,16270964,'2018-04-10',74125979,F,CALLE ANICETO ARCE 676,DULCESALVATIERRAVILLCA@gmail.com,,$2y$10$D4AlXUcYLcMlVk4yRo0Fmecpdk88BPa2weqWKUkeJyk7LlnZKCS4m,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
86,FERNANDA,SALVATIERRA,GUTIERREZ,16213237,'2017-11-29',74125980,F,AV. PRIMAVERA 787,FERNANDASALVATIERRAGUTIERREZ@gmail.com,,$2y$10$YzN5fso3rtwwKzQdo7G.i.zhQylu.cST5ESjbdzV5ol0Q1ce5hsQa,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
87,JHOSMAR,SANCHEZ,CUELLAR,14610346,'2017-11-08',74125981,M,CALLE PADRE PÉREZ 898,JHOSMARSANCHEZCUELLAR@gmail.com,,$2y$10$GiKQxhFlfoF8MeevSMr8yuKFQQ9KgYghfcghwt91P.z95eQU26mpq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
88,LUIS,SAUSA,ALBORNOZ,16806107,'2018-06-28',74125982,M,AV. VALLEGRANDE 909,LUISSAUSAALBORNOZ@gmail.com,,$2y$10$62fsVKoN6p.lmFtZDSuit.nuCH6x.JkCQlzfKa2JZD4Uyh283GLu6,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
89,FRANCISCO,SUAREZ,ORTIZ,16004588,'2018-01-04',74125983,M,CALLE SUCRE 101,FRANCISCOSUAREZORTIZ@gmail.com,,$2y$10$kUD0gMf0mhqudy6qyG5Pce0rNOVrBSgnjPfpjRiLamt1VWvDjEaqW,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
90,JHEREMY,SURUBI,VEDIA,16004589,'2016-10-01',74125984,M,AV. 26 DE FEBRERO 202,JHEREMYSURUBIVEDIA@gmail.com,,$2y$10$2f5kIm.Hur706awGZVExauCrRvTW4QB.zEANzLfIZx5i/ywR75Dwm,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
91,GIOVANNY,SURUBI,VEDIA,16004590,'2013-10-10',74125985,M,CALLE LOS TAJIBOS 303,GIOVANNYSURUBIVEDIA@gmail.com,,$2y$10$iQLEGSbhDnf8O0nN4srVs.3lEtvp21HWTq0BLSUd9jv6Me5Gv6Bgy,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
92,BRITANNY,VALLEJOS,ROMERO,16004591,'2016-03-01',74125986,F,AV. 15 DE ABRIL 404,BRITANNYVALLEJOSROMERO@gmail.com,,$2y$10$.eVDTczWVG.Lncee9yZlGuI46anqEllzpue02r8X2hic3Aa7IQCLm,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
93,NATALY,VILALO,CHOQUE,15549957,'2018-03-25',74125987,F,CALLE ÑUFLO DE CHÁVEZ 505,NATALYVILALOCHOQUE@gmail.com,,$2y$10$Fwdr5ILUc7IRku8JyNOYxeV58ANXeadS7PEzq4Zk5ho3Rp.iOEZc.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
94,DULCE,VIVANCO,RAMIREZ,17088792,'2017-04-02',74125988,F,AV. 27 DE MAYO 606,DULCEVIVANCORAMIREZ@gmail.com,,$2y$10$ockGRnAG57wlf0yLqB2MCurYww5cxJh88ikGOPzoJqSRiiwqtGUDW,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
95,LUANA,ACHA,AMADOR,15356960,'2017-01-16',74125989,F,CALLE BALLIVIÁN 707,LUANAACHAAMADOR@gmail.com,,$2y$10$DmQIWccqk8TcIq0cggBtFu1dJ1IraEOZUW.mfwtMkM6VqS68S8gCC,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
96,ANDREA,ARTEAGA,BARRIGA,17076135,'2015-11-30',74125990,F,CALLE ÑUFLO DE CHÁVEZ 202,ANDREAARTEAGABARRIGA@gmail.com,,$2y$10$/T9MYjz4DpmdohmSQdDRHeGXHyjsudJourva.w52jbpKsymn0xgVW,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
97,JOSE,BARBA,FLORES,17065108,'2017-01-17',74125991,M,CALLE AROMA 909,JOSEBARBAFLORES@gmail.com,,$2y$10$RUHN3/LZsPkv6h8tfOTQ7udY4SK4fDBIZ3.DLug0Zi3dw6t.yBZLq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
98,MELIZA,BLANCO,MAMANI,17053417,'2017-03-08',74125992,F,AV. 12 DE JULIO 111,MELIZABLANCOMAMANI@gmail.com,,$2y$10$C1Yj9qNcI8PB3.m7xqyiJOGKJhROOzqdcow5l2BvH9SPpzba8H/jC,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
99,LEANDRO,CABRAL,MATERE,17116321,'2016-11-29',74125993,M,CALLE LEMOINE 222,LEANDROCABRALMATERE@gmail.com,,$2y$10$cpDl4PprPXyDSS00pdiji.eb4S2arihdfp3mFbBRJ5Fepu.bbS5Zq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
100,LUANG,CASTRO,CALAMANI,16417730,'2016-04-25',74125994,M,AV. 25 DE MAYO 333,LUANGCASTROCALAMANI@gmail.com,,$2y$10$sbYIv3xryOJSj5rTJN0NVeRUtRoMtiINQEOOJ7rZtLrF9krhUDbim,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
101,SOFIA,DORADO,PUTARE,15716593,'2016-11-20',74125995,F,CALLE ANICETO ARCE 444,SOFIADORADOPUTARE@gmail.com,,$2y$10$s0CHP3fMsxGovEkmPxdGE.LEKX9c66qXPQPHRVY6ad8E1B3TOPcWm,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
102,YHUBIN,DURAN,FLORES,16619425,'2017-06-06',74125996,M,AV. 24 DE SEPTIEMBRE 555,YHUBINDURANFLORES@gmail.com,,$2y$10$TwohZSOsrEzASGYp5/2u0OlSO6u44EU5V8/PX5PmcH6T4fKs2ud2y,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
103,ARLETT,ECTCHEVERY,FLORES,14991308,'2017-03-08',74125997,M,CALLE LIBERTAD 666,ARLETTECTCHEVERYFLORES@gmail.com,,$2y$10$z/MTrWd6Hi.EN2wafhwVzebKvy5ipSNVZKIgT1QwnNoyi2CMzhBq2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
104,DYLAN,ESCALANTE,GUTIERREZ,16613077,'2016-10-23',74125998,M,AV. 10 DE NOVIEMBRE 777,DYLANESCALANTEGUTIERREZ@gmail.com,,$2y$10$q8PtwtP5E8zPUBe3qkNLWOgFqggVG98LVbBOSAVKZ6UEouZgsMELK,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
105,FABRICIO,FERNANDEZ,SOLIZ,17339143,'2017-01-16',74125999,M,CALLE MERCADO 888,FABRICIOFERNANDEZSOLIZ@gmail.com,,$2y$10$ztFsEHOU49p/gXWpTgJUIe/Xo7vxcN5qRg4R.FIciYy/bVev4OMQ.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
106,BRYANA,FLORES,RODRIGUEZ,16995341,'2017-04-07',74126000,F,AV. 23 DE MARZO 999,BRYANAFLORESRODRIGUEZ@gmail.com,,$2y$10$ENn4fJEIVp9GZd.af.qAFu3ISXLT.NtHq6QVzRSCLvS2HFPfYq60y,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
107,NICOL,GIL,CHOQUE,15013838,'2017-04-30',74126001,F,CALLE GUARAYOS 121,NICOLGILCHOQUE@gmail.com,,$2y$10$lR9GNxUTtXOpWYSPi5KxY.3mTgl9JP8ItEO1Pd1UUqhx4xagIhBDO,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
108,DANIELA,GUASASE,VELASCO,17075502,'2017-02-04',74126002,F,AV. INDEPENDENCIA 232,DANIELAGUASASEVELASCO@gmail.com,,$2y$10$KBFNPgVCAOSCrvnLiaTNCO1tYVN8qV6TGQ5oSb6WZFGGa1joutpra,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
109,KENDRA,JUSTINIANO,JUSTINIANO,17186079,'2016-07-12',74126003,F,CALLE BENI 343,KENDRAJUSTINIANOJUSTINIANO@gmail.com,,$2y$10$qAmpYYLcWCKHhi3Bs.NJ4OCM9EHHmUhXf6kr6WKUk/JPX5NM3lLoC,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
110,ARIANE,MALLEA,ISITA,16113079,'2016-07-22',74126004,F,AV. LA SALLE 454,ARIANEMALLEAISITA@gmail.com,,$2y$10$eo95P6tqSAo07HGwFL/9U.SsKMUAZ5xtR134WxB6ZOpFCtlLo6Bbe,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
111,TANIA,MAMANI,DURAN,17133669,'2016-09-09',74126005,F,CALLE JUNÍN 565,TANIAMAMANIDURAN@gmail.com,,$2y$10$ofS7vgwrZXWD.h0SwYNw3OvnwpX/aKC34XsPV4hTkVICijoVNXAK2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
112,YESENIA,MOLINA,COLQUE,15916533,'2017-05-28',74126006,F,AV. IRALA 676,YESENIAMOLINACOLQUE@gmail.com,,$2y$10$S/chwgPq5BJv421ZlXFr/eaYN/oIcwayhTHNa7YKHjXNFXNw03s12,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
113,GARY,MONTERO,REA,17049942,'2017-02-16',74126007,M,CALLE POTOSÍ 787,GARYMONTEROREA@gmail.com,,$2y$10$91w4OqeeNjhCIsocA8haceW8KEJdzjEqtAXx/1tmaoEq7Aj7SUbrW,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
114,MATIAS,NARVAEZ,SENSANO,16718779,'2017-06-21',74126008,M,AV. ROCA Y CORONADO 898,MATIASNARVAEZSENSANO@gmail.com,,$2y$10$FGPcvVcD25HR0W4.VdVz6ezC/sLyyABTFMOB1iUmM.Ez6NnZSj7i.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
115,ANDERSON,PAZ,SOSSA,16606342,'2016-09-27',74126009,M,CALLE COCHABAMBA 909,ANDERSONPAZSOSSA@gmail.com,,$2y$10$X3po5NKwc9UzrE8sbP3T7OgVzC64Pwd/BuLBNP/QkwPqqMAiEo/J.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
116,GAEL,PEÑA,MELGAR,15528803,'2016-11-20',74126010,M,AV. CENTENARIO 101,GAELPEÑAMELGAR@gmail.com,,$2y$10$LzvL6YQNNGtC/k3qGSABlewqj8DV/AXpv7O9cWKNjIZ9dQgG9J7hq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
117,THAIS,PEREIRA,ROJAS,15623766,'2016-03-19',74126011,F,CALLE SUCRE 202,THAISPEREIRAROJAS@gmail.com,,$2y$10$8f6R6DQv3JoWuPSUu1EbB.nftbSN3h4vqxEBl1tKmLUWNnejNRxh6,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
118,EDEN,QUINTANA,MOZA,14990708,'2017-06-25',74126012,M,AV. SANTOS DUMONT 303,EDENQUINTANAMOZA@gmail.com,,$2y$10$dVg.hZ03An1tHblYpndL1eu7OPrcpOeEu5NAVM/Pd9nzz2lW8tCbu,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
119,CARLOS,RIVERA,CUETO,16537813,'2015-07-11',74126013,M,CALLE ESPAÑA 404,CARLOSRIVERACUETO@gmail.com,,$2y$10$R5FNzFnMkcz2l.Q/HuOyM.DtoDrmbYZkSDHOd8ofONZSiCWsmxfRK,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
120,YODARLYS,ROJAS,MARIN,16537814,'2014-09-30',74126014,F,AV. CRISTO REDENTOR 505,YODARLYSROJASMARIN@gmail.com,,$2y$10$nsj94K/tGXiNRjC1PWlGkei4wA.iJQNFnaNi.iZQN2Jje7bHm6MIS,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
121,VALERIA,ROJAS,VEZGA,16537815,'2016-04-11',74126015,F,CALLE FLORIDA 606,VALERIAROJASVEZGA@gmail.com,,$2y$10$teWudX8mhFqfC7JJLv6nFO/FDQmzwklIKz37DoUsHXNZmsHQGZNVS,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
122,EDINSON,SANTOS,RENGEL,14991997,'2016-09-26',74126016,M,AV. SAN MARTÍN 707,EDINSONSANTOSRENGEL@gmail.com,,$2y$10$ejNd8dPn1mDYA/TxROAcdOSMRum6CImiJ0wkskhCDaVAGLeQyDaBC,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
123,VICTORIA,SENSANO,NUÑEZ,14991998,'2015-09-10',74126017,F,CALLE BOLÍVAR 808,VICTORIASENSANONUÑEZ@gmail.com,,$2y$10$ImSXMydzZMg27p2uiOWf9O6P9Y0yJtGLgSySUvhmtQ/yMRmBLByWW,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
124,YAMILETH,SOLIZ,VITUA,16103903,'2016-01-04',74126018,F,AV. ALEMANA 909,YAMILETHSOLIZVITUA@gmail.com,,$2y$10$lV3qYDZRG93cDPrVEHgpAOCQ0YSvPEtfTWEuj0xbXWt6FoCBk1n6S,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
125,SILVESTRE,UYUQUIPA,CHAMBI,17071468,'2017-02-16',74126019,M,CALLE AYACUCHO 111,SILVESTREUYUQUIPACHAMBI@gmail.com,,$2y$10$dkk68NPGTfdalLnM4wYy4u8XpbT/R4KZ05b662oo/IOJk2WmWL2.G,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
126,JUSTIN,VARGAS,VILLACORTA,16361327,'2017-06-18',74126020,M,AV. GRIGOTÁ 222,JUSTINVARGASVILLACORTA@gmail.com,,$2y$10$MfiyTrW4Q8y9xXHMBIHRkejUcjU9b6lR7R/bN0yjHdAL1Y.VpXCoG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
127,MATHEO,VIVEROS,ESPINDOLA,16641030,'2016-11-26',74126021,M,CALLE PARI 333,MATHEOVIVEROSESPINDOLA@gmail.com,,$2y$10$TVBL98ZIGxLOflqL5yjteehTM4mRrlhRqtx/Tlk/Fmc9Ox2CxJm9C,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
128,JOSUE,ZELAYA,MENA,15569795,'2017-05-08',74126022,M,AV. PARAGUÁ 444,JOSUEZELAYAMENA@gmail.com,,$2y$10$EAnsB1D4e5K4ryzNJ9SxDexjI20jhCdYzTuRhbQR508WDvx.jt/NS,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
129,EMANUEL,AYLAN,LOPEZ,16923019,'2017-05-10',74126023,M,CALLE BOQUERÓN 555,EMANUELAYLANLOPEZ@gmail.com,,$2y$10$0lCScsOSTweUhUEDIcmExe/0N.92je3WA92eCuiir3WW94wITfYGe,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
130,CARMEN,BALDIVIESO,MEDRANO,16111789,'2017-06-30',74126024,F,AV. BANZER 666,CARMENBALDIVIESOMEDRANO@gmail.com,,$2y$10$HJVZqJy3mHuTQ2BbGtiHxeiykPdux08PF.Og/PAbJtvzkMgKFMdKq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
131,GADIEL,BURGOS,RUIZ,16111790,'2016-10-26',74126025,M,CALLE WARNES 777,GADIELBURGOSRUIZ@gmail.com,,$2y$10$Ywcf/JAqiH/LOKojsKNh8.wgE6kSu5Z6/q7aAa0yShP//zdQ38cyi,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
132,ITZEL,CAMAMA,PAZ,15829470,'2017-04-29',74126026,F,AV. TRES PASOS AL FRENTE 888,ITZELCAMAMAPAZ@gmail.com,,$2y$10$n196o5QVF7o/IhBPwJmwJOxzsQ7drfbEFkqeqZh3gXAMW/aUS/hHG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
133,THIAGO,CARMONA,FLORES,16644613,'2016-12-19',74126027,M,CALLE LIBERTAD 999,THIAGOCARMONAFLORES@gmail.com,,$2y$10$uMxG2AG6PP1WF8d/3Wc2sOQZal1cPrqa55ApFhklfNBsWBdA7upaa,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
134,LOANE,CESPEDES,PAZ,16665396,'2016-08-30',74126028,F,AV. MUTUALISTA 121,LOANECESPEDESPAZ@gmail.com,,$2y$10$aNTrfayR1ycZVFwvs7Pcv.n5ly/EZMAjtrCc9RJrM3Vi7Myi82OWe,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
135,SOLARA,CHAVEZ,MAIRA,17028298,'2017-05-05',74126029,F,CALLE COCHABAMBA 232,SOLARACHAVEZMAIRA@gmail.com,,$2y$10$XIx3rB9NkT5pNxfmPJrAxOYeLbZ7vzaCa86wBNFoDT41a4RRcWTYu,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
136,MARIA,CUIZA,JUSTINIANO,15267558,'2017-01-03',74126030,F,AV. VIRGEN DE COTOCA 343,MARIACUIZAJUSTINIANO@gmail.com,,$2y$10$WMkDah41phOl4S810s8MVONEJXhgZpQLidevrXwwFrvE8.LOMG3b2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
137,FABIANA,DAZA,MORENO,14874038,'2017-03-02',74126031,F,CALLE INDEPENDENCIA 454,FABIANADAZAMORENO@gmail.com,,$2y$10$JDoNqTA4DEE6PyDEXHxDWuW7SVSi0qRKoi3r5rq39mXvA7w8dFO1C,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
138,DARWIN,FLORES,SURUVI,16321503,'2015-02-22',74126032,M,AV. CENTENARIO 565,DARWINFLORESSURUVI@gmail.com,,$2y$10$t4wrc53mdB.jrrbO35PXge0D8aMBWLHy6PPbXJca1Z4l83sfLDkTW,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
139,YANSSEL,HUANCA,PEÑA,16859740,'2016-09-26',74126033,M,CALLE CAMACHO 676,YANSSELHUANCAPEÑA@gmail.com,,$2y$10$Ko5kcnpBzUjUQXWRqSK5Ee3uB0ZtGaflI4QHqA1W/W8FSmPwfgjyi,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
140,LIAM,IBAÑEZ,CAMACHO,17058493,'2017-02-23',74126034,M,AV. BENI 787,LIAMIBAÑEZCAMACHO@gmail.com,,$2y$10$zHVUjCoxKgC1MCwZ.WrNF.9Y3oY9yJO02L2PO2jJKCwj5dqEnnm2i,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
141,PAULA,JUSTINIANO,MOLINA,14994023,'2016-07-12',74126035,F,CALLE PIRAÍ 898,PAULAJUSTINIANOMOLINA@gmail.com,,$2y$10$2S.k0meU4LTNHUKd91DkHezHq8iX0aNut9/ejLkGoMNYpvvLQH7A.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
142,VALERIA,LAZCANO,PEREZ,17077517,'2017-02-24',74126036,F,AV. CUARTO ANILLO 909,VALERIALAZCANOPEREZ@gmail.com,,$2y$10$VE1qu2DihHy0iWyfruhA4.0v6jNePp6C5hlqGd2B/0LunHm2eufr2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
143,IGNACIO,MARTINEZ,VASQUEZ,17044683,'2017-05-23',74126037,M,CALLE ÑUFLO DE CHÁVEZ 101,IGNACIOMARTINEZVASQUEZ@gmail.com,,$2y$10$PyjtxsFru1og8il5Zr0Jc.fq4JbjpA5t7OJcHSTGd1kKnisOAvWNe,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
144,AMRAM,MONTAÑO,CARREON,16761692,'2017-01-17',74126038,M,AV. SEGUNDO ANILLO 202,AMRAMMONTAÑOCARREON@gmail.com,,$2y$10$y1tZC37vIAuoth2Kg9rsveIwQrOWL.71XnusP7j2b4JfQIt/Ppmb.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
145,PAULA,NOE,CHAVEZ,17023164,'2016-11-28',74126039,F,CALLE SUÁREZ ARANA 303,PAULANOECHAVEZ@gmail.com,,$2y$10$n72Mr8laHYDM3OHZzqvLvu6/Pceo1prvkr.jdsKtm3hBpLwkCZpnS,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
146,JHORGELY,PACHURI,VICENTE,15783764,'2016-12-18',74126040,F,AV. TERCER ANILLO 404,JHORGELYPACHURIVICENTE@gmail.com,,$2y$10$FY8SS.6pSwORW.ZammagferXi3gxnu6mYNwY1gzGRtjALNYntW3hG,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
147,JOSE,PEDRAZA,CARMONA,17086800,'2016-12-28',74126041,M,CALLE PADRE PÉREZ 505,JOSEPEDRAZACARMONA@gmail.com,,$2y$10$13hLJSsmmirSBxkK3T3VQenDrl2gE8lYZG411IQefwmBaxsPr5Gda,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
148,TEDDY,PEÑARANDA,CANAMARI,17025329,'2016-08-10',74126042,M,AV. CAÑOTO 606,TEDDYPEÑARANDACANAMARI@gmail.com,,$2y$10$GpWyFf8l67.Sh6E6Zn2Z2.q9bLCy6of6jW8lB5oKcZGcIArn1BXRK,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
149,LEONARDO,PEREYRA,ALBA,15859897,'2015-10-15',74126043,M,CALLE BALLIVIÁN 707,LEONARDOPEREYRAALBA@gmail.com,,$2y$10$KTH3QSTRqwlN6yxXo1SFDuiPzYh.8gFMhYdTKRwn9psREshJlPwG2,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
150,KAREN,PEREZ,CHOQUE,15766464,'2016-11-16',74126044,F,AV. QUINTO ANILLO 808,KARENPEREZCHOQUE@gmail.com,,$2y$10$CBkOZPq18CcSYJEivFuO4OVR61kqbUsIJWxzTXoc3OcxoUzcoaofC,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
151,EZEQUIEL,PEREZ,GARNICA,15766465,'2017-03-30',74126045,M,CALLE MAN CÉSPED 909,EZEQUIELPEREZGARNICA@gmail.com,,$2y$10$YWnkw6iJSJ47pqFkhuwqRugKlqlO26kyQsyhYmPnH7RcKSNn3Twba,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
152,DAVIANYERVER,QUIROZ,FIGUEREDO,17039309,'2014-11-05',74126046,M,AV. SEXTO ANILLO 111,DAVIANYERVERQUIROZFIGUEREDO@gmail.com,,$2y$10$rJgEuI6Hb83oLuFE2i6lcO1/oKcLEuDyzR1XEfBoBIi3XkZ5GzThi,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
153,LUANA,RODRIGUEZ,ALARCON,15066137,'2017-03-27',74126047,F,CALLE LIBERTAD 222,LUANARODRIGUEZALARCON@gmail.com,,$2y$10$fkhbkxEt4yiRmtwPMT1gy.J3i2wjjwYR0iHqvDp5C2CWNmJeJQT6i,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
154,LUCIANA,ROMERO,FIGUEROA,15566824,'2016-09-05',74126048,F,AV. SÉPTIMO ANILLO 333,LUCIANAROMEROFIGUEROA@gmail.com,,$2y$10$E5EqKgPawRa63H27KxRdIOC9hl4tOHSFsw.jFUXoI9tzPefaaaL/6,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
155,LUIS,SALCES,PEÑAFIEL,16830548,'2016-07-31',74126049,M,CALLE PARI 444,LUISSALCESPEÑAFIEL@gmail.com,,$2y$10$V1UPuylfMrpF.6gOTe4o5eLXoQi3Ct/3VPGODyAqcPtSZ5kVdo/8C,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
156,VALENTINA,SUAREZ,GUAJI,16860687,'2016-01-25',74126050,F,AV. OCTAVO ANILLO 555,VALENTINASUAREZGUAJI@gmail.com,,$2y$10$.g0.Hn0yrM.QkEIM7H./ku3XBXu4aoEpqCQczw2AOBBBs.6Gv8Nlm,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
157,BRIANA,TAPIA,LOAYZA,16922118,'2016-09-08',74126051,F,CALLE JUNÍN 666,BRIANATAPIALOAYZA@gmail.com,,$2y$10$Odvacct5.n4bsMtU4dXQLO2j4vkFuL8/RDz40m764iSFB7.iMBrCO,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
158,BRIANA,TARRADELLES,RIOS,17055218,'2016-09-09',74126052,F,AV. NOVENO ANILLO 777,BRIANATARRADELLESRIOS@gmail.com,,$2y$10$TqRIjs6tyi4vpTSc1U.5ZO79hVAWRAQxblS7cB9xkFqg7dcOtU3Su,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
159,EMILIANA,YAVE,CRESPO,16282212,'2016-09-17',74126053,F,CALLE BENI 888,EMILIANAYAVECRESPO@gmail.com,,$2y$10$7Ys54EHTQIsREa89tWu/y.VBsPWaIeb4labC2sUYkI3ZrzfCJiWt.,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
160,SOFIA,ZURITA,RODRIGUEZ,16282213,'2017-02-10',74126054,F,AV. DÉCIMO ANILLO 999,SOFIAZURITARODRIGUEZ@gmail.com,,$2y$10$wROuLKyztOrzacpdXwPF/eakNR4dN56CjsHK8ITXQJIJ6NmXIqE7u,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
161,GERSON,ALBORNOZ,AREQUIPA,16282214,'2015-09-11',74126055,M,AV. CAÑOTO 565,GERSONALBORNOZAREQUIPA@gmail.com,,$2y$10$tML.sCLhSDPMhrGt6nOnSemrnTKWTsNTfMyJhrL7qOf3xBC7zo1da,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
162,MAITE,ALBORNOZ,TRUJILLO,15528510,'2015-11-10',74126056,F,AV. INDEPENDENCIA 232,MAITEALBORNOZTRUJILLO@gmail.com,,$2y$10$j6Rmu.ohSrqMfieif1abceQ5NZmNGxSDt7OcbW2Y80NyvQmxS4TIy,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
163,MARIO,ALVAREZ,RODRIGUEZ,15528511,'2011-10-05',74126057,M,CALLE COLÓN 343,MARIOALVAREZRODRIGUEZ@gmail.com,,$2y$10$.1aKiQ6PW4mR.boQnOJ1Peb4LZWuTiYSrRcGQlXCy.kEPDSEjmxRi,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
164,DAVID,AVILA,GONZALES,16097047,'2016-03-08',74126058,M,AV. PRIMAVERA 454,DAVIDAVILAGONZALES@gmail.com,,$2y$10$Tnz7riOzHXyDObZq/jQnHOEQQFBVfbdMfBIg4gcMPKdEr0C2xsrLq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
165,MATIAS,AYALA,JUSTINIANO,16299538,'2016-06-11',74126059,M,CALLE MERCADO 565,MATIASAYALAJUSTINIANO@gmail.com,,$2y$10$6bYKEH.2MSV.C6Qv6LcOwer2RluBaZ8dAuAeoNXhiqN6tuQK2MjBq,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
166,RAFAEL,AYLAN,GARCIA,14633012,'2015-09-14',74126060,M,AV. 26 DE FEBRERO 676,RAFAELAYLANGARCIA@gmail.com,,$2y$10$qcANNpNHm7flhYckto5Foev3Gqz7mXtP3rbhGXdB7E3zn15rfKpSm,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
167,RACHEL,BALCAZAR,GABRIEL,16861941,'2016-02-19',74126061,F,CALLE GUARAYOS 787,RACHELBALCAZARGABRIEL@gmail.com,,$2y$10$EFYp9nReyfyAWyx0aMqLV.OnY/G0SX5jP7dcmQF/TycuLVYaHhQ3e,Est.,,2024-06-07  5:32:47,2024-06-07  5:32:47
